review,rating,date,source,sentiment_label,sentiment_score,topics,emotion,aspect_sentiments,category
Outstanding apps as a new buyers in Ontario house market. I like it all the catalyst and options and also the way of show up the information. Superb 👌👌,5,2022-05-12 22:33:20,Google Play,POSITIVE,0.9998183846473694,"['outstanding apps', 'a new buyers', 'ontario house market', 'the information', 'superb']",joy,"{'outstanding apps': 'Positive', 'a new buyers': 'Positive', 'ontario house market': 'Positive', 'the information': 'Positive', 'superb': 'Positive'}",review
Basically a worse version of zillow.,1,2022-05-12 18:52:40,Google Play,NEGATIVE,-0.999812662601471,"['basically a worse version', 'zillow']",disgust,"{'basically a worse version': 'Neutral', 'zillow': 'Negative'}",review
Add the ability to write public comments under the listing! Game changer,5,2022-05-05 06:28:34,Google Play,POSITIVE,0.9981688261032104,"['the ability', 'public comments', 'the listing', 'game changer']",neutral,"{'the ability': 'Positive', 'public comments': 'Positive', 'the listing': 'Positive', 'game changer': 'Neutral'}",feature_request
very helpful.,5,2022-05-03 06:50:10,Google Play,POSITIVE,0.9998071789741516,[],joy,{},review
"I love this app. It's got everything anyone could ever need. Market analysis, home valuation tool, sold data on every house. It's incredible.",5,2022-04-28 08:29:36,Google Play,POSITIVE,0.9998776912689209,"['this app', 'market analysis', 'home valuation tool', 'data', 'every house']",joy,"{'this app': 'Positive', 'market analysis': 'Positive', 'home valuation tool': 'Positive', 'data': 'Positive', 'every house': 'Neutral'}",review
App works well and I haven't had any problems and the information great!,5,2022-04-21 05:11:06,Google Play,POSITIVE,0.9994592070579529,"['app', 'any problems', 'the information']",joy,"{'app': 'Positive', 'any problems': 'Positive', 'the information': 'Positive'}",bug_report
"Exceptionally amazing App! Helps you get evey information about the specific property, community, demographics. Great app for real estate decision making.",5,2022-04-18 05:15:37,Google Play,POSITIVE,0.9998534917831421,"['exceptionally amazing app', 'evey information', 'the specific property', 'community', 'demographics', 'great app', 'real estate decision making']",surprise,"{'exceptionally amazing app': 'Positive', 'evey information': 'Positive', 'the specific property': 'Positive', 'community': 'Neutral', 'demographics': 'Neutral', 'great app': 'Positive', 'real estate decision making': 'Positive'}",review
Very informative,4,2022-04-10 16:49:15,Google Play,POSITIVE,0.9998227953910828,[],joy,{},review
Great app to check houses,5,2022-04-08 00:53:17,Google Play,POSITIVE,0.9996927976608276,"['great app', 'houses']",neutral,"{'great app': 'Positive', 'houses': 'Neutral'}",review
Great for pricing listings,5,2022-04-05 21:45:12,Google Play,POSITIVE,0.9993531107902527,['pricing listings'],joy,{'pricing listings': 'Positive'},review
Is it possible to have the location dot move along with you as you're on the move? That would be great..,3,2022-04-03 04:04:24,Google Play,POSITIVE,0.9968271851539612,"['the location dot move', 'the move']",neutral,"{'the location dot move': 'Positive', 'the move': 'Neutral'}",review
Hard to get pictures,1,2022-03-28 08:13:56,Google Play,NEGATIVE,-0.999705970287323,['pictures'],sadness,{'pictures': 'Negative'},review
To see the market stats and actual selling information is very valuable.,5,2022-03-24 02:36:17,Google Play,POSITIVE,0.9998258948326111,"['the market stats', 'actual selling information']",neutral,"{'the market stats': 'Positive', 'actual selling information': 'Positive'}",review
"I was surprised at how much information was availible once I made a free account. I could see the sale details of every previous listing and offers on my house, and any house pretty much anywhere. It has all the pictures archived from previous listings, went back to my childhood home and seen the pictures of the house back 20 years ago, and all the listing details, amazing app!",5,2022-03-22 11:15:59,Google Play,POSITIVE,0.9919669032096863,"['how much information', 'a free account', 'the sale details', 'every previous listing', 'my house', 'any house', 'all the pictures', 'previous listings', 'my childhood home', 'the pictures', 'the house', 'all the listing details', 'amazing app']",surprise,"{'how much information': 'Positive', 'a free account': 'Positive', 'the sale details': 'Positive', 'every previous listing': 'Positive', 'my house': 'Neutral', 'any house': 'Positive', 'all the pictures': 'Positive', 'previous listings': 'Neutral', 'my childhood home': 'Neutral', 'the pictures': 'Positive', 'the house': 'Neutral', 'all the listing details': 'Positive', 'amazing app': 'Positive'}",review
"Nice app, giving it 4 stars because a very basic feature is missing, you can't see the search results in a list view and have to tap on each listing to see the details which is annoying.",4,2022-03-19 23:06:28,Google Play,NEGATIVE,-0.994739830493927,"['nice app', '4 stars', 'a very basic feature', 'the search results', 'a list view', 'each listing', 'the details']",neutral,"{'nice app': 'Positive', '4 stars': 'Positive', 'a very basic feature': 'Negative', 'the search results': 'Negative', 'a list view': 'Negative', 'each listing': 'Negative', 'the details': 'Negative'}",feature_request
Great resource!,5,2022-03-10 06:18:24,Google Play,POSITIVE,0.9998863935470581,['great resource'],joy,{'great resource': 'Positive'},review
New update keeps kicking me off when looking at ads,1,2022-03-07 06:37:53,Google Play,NEGATIVE,-0.9314809441566467,"['new update', 'ads']",neutral,"{'new update': 'Negative', 'ads': 'Neutral'}",review
Amazing app best out there,5,2022-03-07 06:31:48,Google Play,POSITIVE,0.9997878670692444,['amazing app'],surprise,{'amazing app': 'Positive'},review
"Easy to use, and I like that I can watch the properties I am interested in. Has definitely helped to keep an eye on what is happening in the market in our area.",5,2022-03-04 05:24:24,Google Play,POSITIVE,0.9998403787612915,"['the properties', 'an eye', 'the market', 'our area']",joy,"{'the properties': 'Neutral', 'an eye': 'Neutral', 'the market': 'Neutral', 'our area': 'Neutral'}",review
Great,5,2022-03-02 23:52:24,Google Play,POSITIVE,0.9998630285263062,[],neutral,{},review
I like the amount of information offered. Also the ease of use of this site.,4,2022-02-28 00:43:50,Google Play,POSITIVE,0.9997701048851013,"['the amount', 'information', 'also the ease', 'use', 'this site']",joy,"{'the amount': 'Positive', 'information': 'Positive', 'also the ease': 'Positive', 'use': 'Positive', 'this site': 'Positive'}",review
Awesome for real estate data.,5,2022-02-27 08:37:09,Google Play,POSITIVE,0.9998273253440857,['real estate data'],joy,{'real estate data': 'Positive'},review
Overall great just wish they added vacant land and lot size options.,4,2022-02-23 17:23:45,Google Play,POSITIVE,0.9303841590881348,['vacant land and lot size options'],joy,{'vacant land and lot size options': 'Negative'},feature_request
Fantastic app. Great resource to keep an eye on real estate.,5,2022-02-23 07:12:22,Google Play,POSITIVE,0.9998819828033447,"['fantastic app', 'great resource', 'an eye', 'real estate']",joy,"{'fantastic app': 'Positive', 'great resource': 'Positive', 'an eye': 'Neutral', 'real estate': 'Neutral'}",review
Horrible you have to register and leave your cell#,1,2022-02-21 02:28:42,Google Play,NEGATIVE,-0.9995985627174377,['your cell'],fear,{'your cell': 'Negative'},review
Great App! Lets you see the sold for price so you can get an accurate feel for the market in the area you are searching..would highly recommend,5,2022-02-17 10:18:04,Google Play,POSITIVE,0.9995763897895813,"['great app', 'price', 'an accurate feel', 'the market', 'the area']",joy,"{'great app': 'Positive', 'price': 'Positive', 'an accurate feel': 'Positive', 'the market': 'Positive', 'the area': 'Neutral'}",review
Timely and informative,5,2022-02-15 23:05:56,Google Play,POSITIVE,0.9998531341552734,[],neutral,{},review
"Unfortunately I updated to the latest version and I wish I wouldn't have !!!! Anytime that I want to use it, I have to login again !!!! But why ????? I really want to revert back to previous version 😩",1,2022-02-14 06:26:35,Google Play,NEGATIVE,-0.9993773102760315,"['the latest version', 'previous version']",sadness,"{'the latest version': 'Negative', 'previous version': 'Negative'}",feature_request
Very Informative....,5,2022-02-13 02:21:17,Google Play,POSITIVE,0.9998279809951782,[],neutral,{},review
App name states Canada but only support Ontario,2,2022-02-13 01:46:49,Google Play,NEGATIVE,-0.9841408729553223,"['canada', 'ontario']",neutral,"{'canada': 'Neutral', 'ontario': 'Positive'}",review
Good app,5,2022-02-12 05:30:39,Google Play,POSITIVE,0.9998493194580078,['good app'],neutral,{'good app': 'Positive'},review
Great history on listed sales,5,2022-02-11 21:34:10,Google Play,POSITIVE,0.9996732473373413,"['great history', 'listed sales']",neutral,"{'great history': 'Positive', 'listed sales': 'Positive'}",review
Very useful for me thanks,5,2022-02-02 22:06:37,Google Play,POSITIVE,0.999782145023346,[],joy,{},review
Best app.,5,2022-02-02 05:40:37,Google Play,POSITIVE,0.999774158000946,['best app'],neutral,{'best app': 'Positive'},review
Very useful!!!,5,2022-01-23 03:57:02,Google Play,POSITIVE,0.9997014403343201,[],joy,{},review
Perfect app to let you know as much as agents do. 👌,5,2022-01-19 18:55:41,Google Play,POSITIVE,0.9995367527008057,['agents'],neutral,{'agents': 'Positive'},review
Very good.,5,2022-01-17 10:16:38,Google Play,POSITIVE,0.9998475313186646,[],joy,{},review
Terrible experience working with an agent that had ZERO interest in advocating for me. Turned down all my requests without even asking the listing agent. Discouraged every conversation. Didn't make any effort in helping me find listings and was very unresponsive. Leasing a property is already stressful.but this House Sigma agent made the entire process longer and more stressful than it should've been. I would never recommend house sigma to anyone.,1,2022-01-16 04:19:51,Google Play,NEGATIVE,-0.9986670017242432,"['terrible experience', 'an agent', 'zero interest', 'all my requests', 'the listing agent', 'every conversation', 'any effort', 'listings', 'a property', 'stressful.but', 'this house sigma agent', 'the entire process', 'house sigma']",fear,"{'terrible experience': 'Negative', 'an agent': 'Negative', 'zero interest': 'Negative', 'all my requests': 'Negative', 'the listing agent': 'Negative', 'every conversation': 'Negative', 'any effort': 'Negative', 'listings': 'Neutral', 'a property': 'Negative', 'stressful.but': 'Negative', 'this house sigma agent': 'Negative', 'the entire process': 'Negative', 'house sigma': 'Negative'}",feature_request
Highly recommended this to many friends who are beginning to look at buying! UI is a little tricky for filtering your search at first but once I got the hang of it this app was my go to for doing my own searching. Great job putting this app together!,5,2022-01-15 22:58:41,Google Play,POSITIVE,0.9970811009407043,"['many friends', 'your search', 'the hang', 'this app', 'my go', 'my own searching', 'great job', 'this app']",joy,"{'many friends': 'Positive', 'your search': 'Neutral', 'the hang': 'Positive', 'this app': 'Positive', 'my go': 'Positive', 'my own searching': 'Positive', 'great job': 'Positive'}",review
Best house hunting app!,5,2022-01-14 03:58:40,Google Play,POSITIVE,0.9995266199111938,['best house hunting app'],joy,{'best house hunting app': 'Neutral'},review
Great info.,5,2022-01-08 22:48:27,Google Play,POSITIVE,0.9998540878295898,['great info'],joy,{'great info': 'Positive'},review
Pretty accurate,5,2022-01-07 06:34:14,Google Play,POSITIVE,0.9998505115509033,[],neutral,{},review
Incredible app,5,2022-01-06 08:05:23,Google Play,POSITIVE,0.9998654127120972,['incredible app'],surprise,{'incredible app': 'Positive'},review
Nice app,4,2022-01-06 01:42:09,Google Play,POSITIVE,0.9998061060905457,['nice app'],neutral,{'nice app': 'Positive'},review
Very good app and lots of useful info !,4,2022-01-04 08:33:48,Google Play,POSITIVE,0.9998520612716675,"['very good app', 'lots', 'useful info']",joy,"{'very good app': 'Positive', 'lots': 'Positive', 'useful info': 'Positive'}",review
Photos of houses too old.,1,2022-01-02 06:28:34,Google Play,NEGATIVE,-0.9994170665740967,"['photos', 'houses']",disgust,"{'photos': 'Negative', 'houses': 'Neutral'}",review
This is hands down the best app for house hunting. It show you all kinds of awesome info and lets you easily customize your search. Game Changer!,5,2021-12-30 02:03:13,Google Play,POSITIVE,0.9994490742683411,"['hands', 'the best app', 'house hunting', 'all kinds', 'awesome info', 'your search', 'game changer']",neutral,"{'hands': 'Positive', 'the best app': 'Positive', 'house hunting': 'Neutral', 'all kinds': 'Positive', 'awesome info': 'Positive', 'your search': 'Positive', 'game changer': 'Positive'}",review
Solid app!!!!,5,2021-12-26 10:50:08,Google Play,POSITIVE,0.9998576641082764,['solid app'],neutral,{'solid app': 'Positive'},review
Works great love the charts and the map mode.,5,2021-12-16 23:55:40,Google Play,POSITIVE,0.999798595905304,"['great love', 'the charts', 'the map mode']",joy,"{'great love': 'Positive', 'the charts': 'Positive', 'the map mode': 'Positive'}",review
Today I cannot open this app. Showing VER=115 could not be loaded because net: ERR- Connection-Refused . Why ? Please check. Thanks. I loved this app,4,2021-11-10 13:51:18,Google Play,POSITIVE,0.9963642954826355,"['this app', 'ver=115', 'net', 'thanks', 'this app']",sadness,"{'this app': 'Negative', 'ver=115': 'Negative', 'net': 'Negative', 'thanks': 'Negative'}",review
Barely any options,1,2021-11-07 05:33:06,Google Play,NEGATIVE,-0.9995580315589905,['barely any options'],neutral,{'barely any options': 'Negative'},review
"Awesome app, whoever buying houses should have this app. Very easy to use and so much info, unbelievable",5,2021-11-04 16:49:38,Google Play,POSITIVE,0.9986955523490906,"['awesome app', 'houses', 'this app', 'so much info']",surprise,"{'awesome app': 'Positive', 'houses': 'Positive', 'this app': 'Positive', 'so much info': 'Positive'}",review
"Great app, previously sold prices a great help",5,2021-11-03 08:11:46,Google Play,POSITIVE,0.9975484013557434,"['great app', 'prices', 'a great help']",joy,"{'great app': 'Positive', 'prices': 'Positive', 'a great help': 'Positive'}",review
Excellent,5,2021-11-02 18:19:36,Google Play,POSITIVE,0.9998434782028198,[],neutral,{},review
"This app is genius! Very easy to use. Provides the most valuable info on RE market I couldn't find anywhere else, including comparative analysis and historical data. Info is very accurate and clearly presented. Helps the user to make an informed decision on buying/selling.",5,2021-11-02 08:29:24,Google Play,POSITIVE,0.9997319579124451,"['this app', 'genius', 'the most valuable info', 'market', 'comparative analysis', 'historical data', 'info', 'the user', 'an informed decision', 'buying/selling']",joy,"{'this app': 'Positive', 'genius': 'Positive', 'the most valuable info': 'Positive', 'market': 'Neutral', 'comparative analysis': 'Positive', 'historical data': 'Positive', 'info': 'Positive', 'the user': 'Positive', 'an informed decision': 'Positive', 'buying/selling': 'Neutral'}",review
condo name and age can be added,4,2021-10-31 00:54:14,Google Play,POSITIVE,0.9849599003791809,"['condo name', 'age']",neutral,"{'condo name': 'Neutral', 'age': 'Neutral'}",feature_request
Because I'm interested,5,2021-10-23 22:17:37,Google Play,POSITIVE,0.9996047616004944,[],neutral,{},review
Excellent app! I like using this better than the official realtor app. This provides information that is usually hidden from regular folks.,5,2021-10-19 18:03:44,Google Play,POSITIVE,0.9991033673286438,"['excellent app', 'the official realtor app', 'information', 'regular folks']",joy,"{'excellent app': 'Positive', 'the official realtor app': 'Negative', 'information': 'Positive', 'regular folks': 'Neutral'}",review
Excellent app.,5,2021-10-09 07:53:36,Google Play,POSITIVE,0.9998461008071899,['excellent app'],joy,{'excellent app': 'Positive'},review
This app is the best,5,2021-09-29 10:08:25,Google Play,POSITIVE,0.9998162388801575,['this app'],neutral,{'this app': 'Positive'},review
Comes in handy really good,5,2021-09-17 20:40:28,Google Play,POSITIVE,0.9998511075973511,[],joy,{},review
Super site.,5,2021-09-11 07:17:52,Google Play,POSITIVE,0.997694194316864,['super site'],neutral,{'super site': 'Positive'},review
"this app is f&$#ing brilliant. MLS (and realtors) fights tooth and nail.to prevent the public from.having access to house listings and especially Sold data. which is Public Information. as we prepare to sell our house in Toronto i am using House Sigma daily to watch the market. excellent data, intelligently packaged and displayed. bravo HS",5,2021-09-10 03:46:50,Google Play,POSITIVE,0.9979948997497559,"['this app', 'mls', 'realtors', 'tooth', 'the public from.having access', 'house listings', 'data', 'public information', 'our house', 'toronto', 'house sigma', 'the market', 'excellent data', 'bravo']",joy,"{'this app': 'Positive', 'mls': 'Negative', 'realtors': 'Negative', 'tooth': 'Negative', 'the public from.having access': 'Positive', 'house listings': 'Positive', 'data': 'Positive', 'public information': 'Positive', 'our house': 'Positive', 'toronto': 'Positive', 'house sigma': 'Positive', 'the market': 'Positive', 'excellent data': 'Positive', 'bravo': 'Positive'}",review
"I like that I can see the rating and the maintenance fee, easy to use!",5,2021-09-04 23:13:06,Google Play,POSITIVE,0.9969996809959412,"['the rating', 'the maintenance fee']",joy,"{'the rating': 'Neutral', 'the maintenance fee': 'Positive'}",review
Best real estate app!,5,2021-09-04 19:09:55,Google Play,POSITIVE,0.9997798800468445,['best real estate app'],surprise,{'best real estate app': 'Positive'},review
Great app for home buyers and sellers.,5,2021-08-27 09:09:00,Google Play,POSITIVE,0.99978107213974,"['great app', 'home buyers', 'sellers']",neutral,"{'great app': 'Positive', 'home buyers': 'Neutral', 'sellers': 'Neutral'}",review
"Big problem here. When you register, you need a cell phone number. I don't just hand this out. Will likely have to Uninstaller this app. Will look for another.",1,2021-08-23 22:59:15,Google Play,NEGATIVE,-0.9995098114013672,"['big problem', 'a cell phone number', 'this app']",neutral,"{'big problem': 'Negative', 'a cell phone number': 'Negative', 'this app': 'Negative'}",bug_report
Great app for real estate,5,2021-08-16 06:22:32,Google Play,POSITIVE,0.9997014403343201,"['great app', 'real estate']",neutral,"{'great app': 'Positive', 'real estate': 'Positive'}",review
My go to app for 🏠 hunting. The best app that I have used since 2018! Highly recommended! Great job!,5,2021-08-15 09:29:09,Google Play,POSITIVE,0.9997891783714294,"['my go', '🏠 hunting', 'the best app', 'great job']",joy,"{'my go': 'Positive', '🏠 hunting': 'Positive', 'the best app': 'Positive', 'great job': 'Positive'}",review
"Good interface and usually it has much more information than other similar apps. Sometimes the analytics are a bit off, double check other sources and you'll be fine. (Sometimes even just within the app listed somewhere else)",4,2021-08-12 17:33:20,Google Play,POSITIVE,0.9976196885108948,"['good interface', 'much more information', 'other similar apps', 'the analytics', 'other sources', 'the app']",neutral,"{'good interface': 'Positive', 'much more information': 'Positive', 'other similar apps': 'Neutral', 'the analytics': 'Negative', 'other sources': 'Neutral', 'the app': 'Neutral'}",review
Best real estate app of them all!,5,2021-07-25 02:55:00,Google Play,POSITIVE,0.9998449087142944,['best real estate app'],surprise,{'best real estate app': 'Positive'},review
Excellent up to date homes information,5,2021-07-24 04:55:16,Google Play,POSITIVE,0.9998561143875122,['date homes information'],neutral,{'date homes information': 'Positive'},review
Lots of great info and historical info on homes is great.,5,2021-07-21 17:39:33,Google Play,POSITIVE,0.9998562335968018,"['lots', 'great info', 'historical info', 'homes']",neutral,"{'lots': 'Positive', 'great info': 'Positive', 'historical info': 'Positive', 'homes': 'Neutral'}",review
Super easy to use and love using this app,5,2021-07-15 23:33:59,Google Play,POSITIVE,0.9996687173843384,['this app'],joy,{'this app': 'Positive'},review
Great app!,5,2021-07-14 09:03:26,Google Play,POSITIVE,0.9998462200164795,['great app'],joy,{'great app': 'Positive'},review
"Good, moved here due to the new realtor app, will stay with house sigma, so much info and history. 5 stars",5,2021-07-09 07:37:03,Google Play,POSITIVE,0.9997242093086243,"['the new realtor app', 'house sigma', 'so much info', 'history', '5 stars']",joy,"{'the new realtor app': 'Positive', 'house sigma': 'Positive', 'so much info': 'Positive', 'history': 'Positive', '5 stars': 'Positive'}",review
Best ever,5,2021-06-26 19:36:30,Google Play,POSITIVE,0.999841570854187,[],neutral,{},review
Gives the sold history,5,2021-06-19 00:04:35,Google Play,POSITIVE,0.9965305924415588,['the sold history'],neutral,{'the sold history': 'Neutral'},review
"Fantastic app, totally essential for home buying in Toronto. Does a lot of the work of a realtor too.",5,2021-06-09 07:55:17,Google Play,POSITIVE,0.9997943043708801,"['fantastic app', 'home buying', 'toronto', 'a lot', 'the work', 'a realtor']",joy,"{'fantastic app': 'Positive', 'home buying': 'Neutral', 'toronto': 'Neutral', 'a lot': 'Positive', 'the work': 'Neutral', 'a realtor': 'Neutral'}",review
Very good and update info about the market. Help us find up to date data to search our sweet or invement home,5,2021-06-08 17:47:21,Google Play,POSITIVE,0.9994636178016663,"['info', 'the market', 'date data', 'our sweet or invement home']",neutral,"{'info': 'Positive', 'the market': 'Positive', 'date data': 'Positive', 'our sweet or invement home': 'Neutral'}",review
Excellent! All the details you need.,5,2021-06-03 23:34:03,Google Play,POSITIVE,0.999875545501709,['all the details'],neutral,{'all the details': 'Positive'},review
Cool app,5,2021-06-03 07:57:05,Google Play,POSITIVE,0.999824583530426,['cool app'],neutral,{'cool app': 'Positive'},review
Can't get London only Toronto not interested,2,2021-06-02 22:41:56,Google Play,NEGATIVE,-0.9952697157859802,"['london', 'only toronto']",neutral,"{'london': 'Negative', 'only toronto': 'Negative'}",review
Best real estate app out there.,5,2021-05-27 16:39:11,Google Play,POSITIVE,0.9996738433837891,['best real estate app'],neutral,{'best real estate app': 'Positive'},review
Great app!!!,4,2021-05-19 19:28:27,Google Play,POSITIVE,0.9998501539230347,['great app'],joy,{'great app': 'Positive'},review
Easy to use,5,2021-05-16 19:30:08,Google Play,POSITIVE,0.9988542795181274,[],neutral,{},review
Lots of good data provided by this app!,5,2021-05-10 22:12:54,Google Play,POSITIVE,0.9995597004890442,"['lots', 'good data', 'this app']",joy,"{'lots': 'Positive', 'good data': 'Positive', 'this app': 'Positive'}",review
Very good 👍,5,2021-05-10 04:53:41,Google Play,POSITIVE,0.999870777130127,[],joy,{},review
Please bring back 2 year market graphing. The 5 year is extremely difficulty to use for reviewing month to month numbers on moderate to smaller mobile devices.,1,2021-05-06 16:37:23,Google Play,NEGATIVE,-0.9982436895370483,"['2 year market graphing', 'the 5 year', 'extremely difficulty', 'month', 'month', 'numbers', 'smaller mobile devices']",neutral,"{'2 year market graphing': 'Negative', 'the 5 year': 'Negative', 'extremely difficulty': 'Negative', 'month': 'Neutral', 'numbers': 'Negative', 'smaller mobile devices': 'Negative'}",review
Best app,5,2021-04-30 10:54:36,Google Play,POSITIVE,0.999686598777771,['best app'],neutral,{'best app': 'Positive'},review
This app is gona give you a fake estimated prices to manipulate the real estate market bcoz of their estimate rates agent and all want to sell their houses at same exact price plz give them a 1 star and leave reviews about their so called estimated price options.👎👎👎👎👎👎,1,2021-04-30 06:56:02,Google Play,NEGATIVE,-0.9966135621070862,"['this app', 'gona', 'a fake estimated prices', 'the real estate market bcoz', 'their estimate rates', 'agent', 'their houses', 'same exact price', 'a 1 star', 'reviews', 'their so called estimated price options', '👎👎👎👎👎👎']",neutral,"{'this app': 'Negative', 'gona': 'Negative', 'a fake estimated prices': 'Negative', 'the real estate market bcoz': 'Negative', 'their estimate rates': 'Negative', 'agent': 'Negative', 'their houses': 'Negative', 'same exact price': 'Negative', 'a 1 star': 'Negative', 'reviews': 'Negative', 'their so called estimated price options': 'Negative', '👎👎👎👎👎👎': 'Negative'}",review
"Completely wrong data, house (177MCBride, St. Catherines) sold in 2019 is shown as 2013 with same price. Misleading information that'll lead to wrong decision. Listing is very selected - Seller beneficial info only. Uninstalled it finally.",1,2021-04-27 09:02:10,Google Play,NEGATIVE,-0.9977216124534607,"['completely wrong data', 'house', '177mcbride', 'st. catherines', 'same price', 'information', 'wrong decision', 'very selected - seller beneficial info']",neutral,"{'completely wrong data': 'Negative', 'house': 'Negative', '177mcbride': 'Negative', 'st. catherines': 'Neutral', 'same price': 'Negative', 'information': 'Negative', 'wrong decision': 'Negative', 'very selected - seller beneficial info': 'Negative'}",review
Excellent!!!,5,2021-04-26 20:40:59,Google Play,POSITIVE,0.9998651742935181,[],joy,{},review
"Great, accurate, up to the last minute updates.",5,2021-04-18 22:43:44,Google Play,POSITIVE,0.9998703002929688,['the last minute updates'],neutral,{'the last minute updates': 'Positive'},review
Great app.,5,2021-04-17 05:53:36,Google Play,POSITIVE,0.9998407363891602,['great app'],joy,{'great app': 'Positive'},review
"I really like this app, but I would love if it had more data for all of Ontario and not just the GTA. I understand it's related to the brokerage but this app is superior to the realtor app in Ottawa by far.",4,2021-04-16 17:58:27,Google Play,POSITIVE,0.9981390237808228,"['this app', 'more data', 'ontario', 'the brokerage', 'this app', 'the realtor app', 'ottawa']",joy,"{'this app': 'Positive', 'more data': 'Negative', 'ontario': 'Neutral', 'the brokerage': 'Neutral', 'the realtor app': 'Negative', 'ottawa': 'Neutral'}",review
It's easy-to-use it and compare to other similar,5,2021-04-15 09:06:02,Google Play,NEGATIVE,-0.7626769542694092,[],neutral,{},review
Really enjoy the functionality of this app!,5,2021-04-15 06:33:57,Google Play,POSITIVE,0.9997784495353699,"['the functionality', 'this app']",joy,"{'the functionality': 'Positive', 'this app': 'Positive'}",review
Best tools for real eatate,5,2021-04-13 08:38:49,Google Play,POSITIVE,0.9954068660736084,['best tools'],neutral,{'best tools': 'Positive'},review
Doesn't show every house that's for sale but it's certainly an interesting app because it not only gives the asking price but also the predicted price,5,2021-04-11 19:07:33,Google Play,POSITIVE,0.9992491602897644,"['every house', 'sale', 'an interesting app', 'the asking price', 'the predicted price']",surprise,"{'every house': 'Neutral', 'sale': 'Neutral', 'an interesting app': 'Positive', 'the asking price': 'Neutral', 'the predicted price': 'Positive'}",review
I am very happy that i found this site !!,5,2021-04-11 01:00:08,Google Play,POSITIVE,0.9998327493667603,['this site'],joy,{'this site': 'Positive'},review
Super cool 😎,5,2021-04-10 03:49:57,Google Play,POSITIVE,0.99981290102005,['super cool 😎'],joy,{'super cool 😎': 'Positive'},review
Very good,5,2021-04-09 00:07:41,Google Play,POSITIVE,0.9998520612716675,[],neutral,{},review
You can get detailed information regarding any property through House sigma. Its a good app I used ever.,5,2021-04-08 16:11:59,Google Play,POSITIVE,0.999537467956543,"['detailed information', 'any property', 'house sigma', 'its a good app']",neutral,"{'detailed information': 'Positive', 'any property': 'Neutral', 'house sigma': 'Positive', 'its a good app': 'Positive'}",review
"I have just started using it and I can say that by far, it is more insightful than any other website. I will explore more and review it later.",4,2021-04-04 07:23:38,Google Play,POSITIVE,0.9995030164718628,['any other website'],neutral,{'any other website': 'Negative'},review
"Awsome app and idea,I love it",5,2021-04-02 07:22:42,Google Play,POSITIVE,0.999293327331543,"['app', 'idea']",joy,"{'app': 'Positive', 'idea': 'Positive'}",feature_request
Amazing for getting house history and houses on the market for sale or rental.,5,2021-03-29 09:09:50,Google Play,POSITIVE,0.9998478889465332,"['house history', 'houses', 'the market', 'sale', 'rental']",surprise,"{'house history': 'Positive', 'houses': 'Neutral', 'the market': 'Neutral', 'sale': 'Neutral', 'rental': 'Neutral'}",review
Fantastic app!!!,5,2021-03-18 06:03:42,Google Play,POSITIVE,0.9998565912246704,['fantastic app'],joy,{'fantastic app': 'Positive'},review
Amazing you can see sold prices of houses! Thank you!,5,2021-03-16 09:29:28,Google Play,POSITIVE,0.9998840093612671,"['prices', 'houses']",surprise,"{'prices': 'Positive', 'houses': 'Neutral'}",review
Won't let me change the province.,1,2021-03-15 09:09:10,Google Play,NEGATIVE,-0.9747671484947205,['the province'],anger,{'the province': 'Neutral'},review
Awesomeness,5,2021-03-15 08:07:37,Google Play,POSITIVE,0.9998668432235718,[],neutral,{},review
Excellent and very informative,4,2021-03-13 08:24:09,Google Play,POSITIVE,0.9998757839202881,[],joy,{},review
Very useful app for homeowners and homebuyers.,5,2021-03-11 23:12:56,Google Play,POSITIVE,0.9988498687744141,"['very useful app', 'homeowners', 'homebuyers']",joy,"{'very useful app': 'Positive', 'homeowners': 'Neutral', 'homebuyers': 'Neutral'}",review
"Wow what an app, puts realtor.ca to shame!",5,2021-03-11 18:52:38,Google Play,NEGATIVE,-0.9976789355278015,"['what an app', 'shame']",surprise,"{'what an app': 'Positive', 'shame': 'Neutral'}",review
"Exceptional , better than MLS",5,2021-03-07 19:50:06,Google Play,POSITIVE,0.9998629093170166,['mls'],neutral,{'mls': 'Positive'},review
"One shortfall, weblinks send me to google play, not the app",4,2021-03-03 20:31:04,Google Play,NEGATIVE,-0.999046266078949,"['weblinks', 'google play', 'the app']",sadness,"{'weblinks': 'Negative', 'google play': 'Neutral', 'the app': 'Neutral'}",review
"I heard this app is better than other similar apps so I gave it a try. It was a waste of time as it won't let me customize anything without creating an account. Plus, I can't create an account as it gives me an ""[Object]"" error everytime I try to create one. Please fix this app. In the meantime, I'm going back to Zolo which is much easier to use.",1,2021-03-02 22:03:43,Google Play,NEGATIVE,-0.9973708391189575,"['this app', 'other similar apps', 'a try', 'a waste', 'time', 'an account', 'an account', 'this app', 'the meantime', 'zolo']",neutral,"{'this app': 'Negative', 'other similar apps': 'Negative', 'a try': 'Negative', 'a waste': 'Negative', 'time': 'Negative', 'an account': 'Negative', 'the meantime': 'Negative', 'zolo': 'Positive'}",bug_report
